Bin Li	Bin Li_2	2064	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Jieqiong Lei;Lingxiao Yang;Yingfei Zhan;Yuntao Wang;Ting Ye;Yan Li;Hongbing Deng;Bin Li	Plasma treated polyethylene terephthalate/polypropylene films assembled with chitosan and various preservatives for antimicrobial food packaging	Colloids and surfaces B: Biointerfaces	College of Food Science and Technology;Key Laboratory of Environment Correlative Dietology, Ministry of Education, Huazhong Agricultural University, Wuhan 430070, China	libinfood@mail.hzau.edu.cn	In this study, polyethylene terephthalate/polypropylene (PET/PP) films were treated via atmospheric pressure plasma, assembled with chitosan and various preservatives and applied for antimicrobial food packaging. Surface properties of these obtained films were studied by contact angle measurement, atomic force microscopy (ATM), X-ray photoelectron spectroscopy (XPS), Fourier transformed infrared spectroscopy (FT-IR) and dynamic laser scattering (DLS). The above results showed that the surface hydrophilicity and roughness of the films increased after the plasma treatment. Besides, chitosan and the preservatives were successfully assembled onto the surface of the films. In addition, the antimicrobial activities of the films against three kinds of microorganisms (Staphylococcus aureus, Bacillus subtilis and Escherichia coli) were investigated and the results indicated that the inhibition ratios against B. subtilis and E. coli reached almost 100% while the inhibition ratios against S. aureus were lower than 85%. Moreover, the accumulative release profiles of the antimicrobial substances migrating from the assembled films into the release solutions revealed that their release speed increased with the increment of temperature and acidity, but decreased with enhancing the ionic strength regulated by sodium chloride or with lowering the ionic mobility regulated by sucrose.	Plasma treatment,Chitosan,Preservatives,Antimicrobial activity,Release speed	2013-10-01 00:00:00
Bin Li	Bin Li_1	2065	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	M. Gu;Bin Li;W. Wang;C.-M. Wang	In-Situ Analytical Electron Microscopy Study of the Lithiation of TiO2 Nanowires Used in Li-Ion Batteries	Microscopy and Microanalysis	Energy & Environment Directorate, Pacific Northwest National Laboratory, 902 Battelle Boulevard, Richland, Washington 99354, United States	none	none	LiYion batteries have been widely applied in alm ost every aspect of daily lifeYportable electronics, mobile devices, and electronic vehicles. In orde r to satisfy the dem and of high capacity and high power output of the electric vehicles, a better design of the electrode materials are needed.[1Y5] Most importantly, the structural and chemistry changes upon lithiation and delithiation are critical during the consideration of new designs of the electrode. Recently, inYsitu TEM has been applied in the study of the structural changes of anode m aterials used in LiYion batteries	2013-08-01 00:00:00
Bin Li	Bin Li_1	2066	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	Bin Li;Liyu Li;Wei Wang;Zimin Nie;Baowei Chen;Xiaoliang Wei;Qingtao Luo;Zhenguo Yang;Vincent L. Sprenkle	Fe/V Redox Flow Battery Electrolyte Investigation and Optimization	Journal of Power Sources	Pacific Northwest National Laboratory, P.O. Box 999, Richland, WA 99352, USA	none	The recently invented iron (Fe)/vanadium (V) redox flow battery (IVB) system has attracted increasing attention because of its long-term cycling stability and low-cost membrane/separator. In this paper, we describe our extensive matrix study of factors such as electrolyte composition, state of charge (SOC), and temperature that influence the stability of electrolytes in both positive and negative half-cells. During the study, an optimized electrolyte that can be operated in a temperature range from −5 °C to 50 °C without precipitation is identified. Fe/V flow cells using the optimized electrolyte and low-cost separator exhibit satisfactory cycling performance at different temperatures. Efficiencies, capacities, and energy densities of flow batteries at various temperatures are studied	Redox flow battery,Temperature stability,Electrolytes,Membrane,Separator	2013-05-01 00:00:00
Bin Li	Bin Li_2	2067	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Jinjin Liu;Kunkun Zhu;Ting Ye;Shaolong Wan;Wang Dan;Bin Li;Chao Wang	Influence of konjac glucomannan on gelling properties and water state in egg white protein gel	Food Research International	College of Food Science and Technology;Key Laboratory of Environment Correlative Dietology, Ministry of Education, Huazhong Agricultural University, Wuhan 430070, China;Functional Food Engineering &Technology Research Center of Hubei Province, Wuhan 430070, China	libinfood@mail.hzau.edu.cn	The effect of konjac glucomannan (KGM) on nuclear magnetic resonance (NMR) relaxation behavior, water holding capacity (WHC), and gelling properties of egg white gel was studied. It was found that the values of gel strength and WHC reached the summit as the addition of KGM at 0.06 wt.%. Multi-exponential function analysis of the T2 relaxation revealed that there were at least two categories of water with different states or mobility in egg white gel. Meanwhile, intrinsic T2 relaxation time of the immobile water in blending gel was longer than the bound water during gelation. The distribution of water in egg white gel was characterized by magnetic resonance imaging (MRI), which corresponded well with the conclusion of WHC. Further, scanning electron micrographs (SEM) suggested that WHC in the protein gel network was related to more porous gel microstructure.	Konjac glucomannan,Egg white protein,Water state and distribution,NMR proton mobility,Magnetic resonance imaging	2013-05-01 00:00:00
Bin Li	Bin Li_1	2068	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	Xiaoliang Wei;Qingtao Luo;Bin Li;Zimin Nie;Eric Miller;Jeff Chambers;Vincent L. Sprenkle;Wei Wang	Performance Evaluation of Microporous Separator in Fe/V Redox Flow Battery	ECS Transactions	College of Food Science and Technology;Key Laboratory of Environment Correlative Dietology, Ministry of Education, Huazhong Agricultural University, Wuhan 430070, China;Functional Food Engineering &Technology Research Center of Hubei Province, Wuhan 430070, China	none	The newly developed Fe/V redox flow battery has demonstrated attractive cell performance. However, the deliverable energy density is relatively inferior due to the low cell voltage. To compensate this disadvantage and compete with other redox flow battery systems, cost reduction of the Fe/V system is necessary. This paper describes evaluation of hydrocarbon-based Daramic® microporous separators for use in the Fe/V system. The separator B having ion exchange capacity demonstrated excellent capacity retention capability. Separator B exhibited energy efficiency above 65% over a broad temperature range of 5-50oC and at current densities up to 80mA/cm2. Plus, separator B is very inexpensive and has exceptional mechanical properties. Therefore, this separator shows great potential to replace the expensive Nafion® membrane. This will drive down the capital cost and make the Fe/V system a promising low-cost energy storage technology.	none	2013-04-01 00:00:00
Bin Li	Bin Li_1	2069	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	Xiaoliang Wei;Zimin Nie;Qingtao Luo;Bin Li;Vincent L Sprenkle;Wei Wang	Polyvinyl Chloride/Silica Nanoporous Composite Separator for All-Vanadium Redox Flow Battery Applications	Journal of The Electrochemical Society	College of Food Science and Technology;Key Laboratory of Environment Correlative Dietology, Ministry of Education, Huazhong Agricultural University, Wuhan 430070, China;Functional Food Engineering &Technology Research Center of Hubei Province, Wuhan 430070, China	none	Redox flow batteries (RFBs) are capable of reversible conversion between electricity and chemical energy. Potential RFB applications resolve around mitigating the discrepancy between electricity production and consumption to improve the stability and utilization of the power infrastructure and tackling the intermittency of renewables such as photovoltaics or wind turbines to enable their reliable integration [1, 2]. Because the energy is stored in externally contained liquid electrolytes and the energy conversion reactions take place at the electrodes, RFBs hold a unique capability to separate energy and power and thus possess considerable design flexibility to meet either energy management driven or power rating oriented grid applications, which is considered to be a unparalleled advantage over conventional solid-state secondary batteries [3]. Other advantages of RFBs include fast response to load changes, high round-trip efficiency, long calender and cycle lives, safe operations, tolerance to deep discharge, etc. [4]. Among various flow battery chemistries, all-vanadium redox flow battery (VRB) was invented by Maria Skyllas-Kazacos at the University of New South Wales in the 1980s [5, 6] and have attracted substantial attention in both research and industrial communities today [7, 8]. A well-recognized advantage that makes VRB stands out among other redox chemistries is the reduced crossover contamination ascribed to employing four different oxidation states of the same vanadium element as the two redox couples. Recently, great progress has led to remarkably improved energy density of VRB by using sulfuric-chloric mixed acid supporting electrolytes that were stable at 2.5M vanadium and had wider operational temperature window of -5~50oC [9], compared with the traditional sulfuric acid VRB system [10].	none	2013-04-01 00:00:00
Bin Li	Bin Li_2	2070	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Tingguo Liu;Liwu Qian;Bin Li;Jing Li;Kunkun Zhu;Hongbing Deng;Xiaohong Yang;Xin Wang	Homogeneous synthesis of chitin-based acrylate superabsorbents in NaOH/urea solution	Carbohydrate polymers	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	A modified freezing–thawing cyclic (FTC) process was applied to dissolve the chitin in NaOH/urea solution. A transparent homogeneous solution was obtained. It was utilized directly for preparing the superabsorbent polymers (SAPs) by grafting copolymerization under static solution conditions without nitrogen protection. The acrylic acid was used conveniently without prior neutralization. The final products existed as hydrogels without excess reagent emissions. The adsorption capacity and yield of SAP that was prepared in the optimum conditions was 2833 g/g and 81.65%, respectively, higher than one-time FTC program prepared with 2527 g/g and 15.44%. Furthermore, it formed a uniform and transparent gel without any residual chitin particles. The regenerated chitin and SAPs were characterized by SEM, FTIR, XRD, and TG. The samples prepared by the new method presented a more amorphous state with good thermal stability, suggesting that this convenient preparation method for a potential industrial application's pathway	Chitin,Alkali-freezing,Superabsorbent polymers,Graft polymerization,Hydrogels	2013-04-01 00:00:00
Bin Li	Bin Li_2	2071	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Rukun Song;Jinjiao Yan;Shasha Xu;Yuntao Wang;Ting Ye;Jing Chang;Hongbing Deng;Bin Li	Silver ions/ovalbumin films layer-by-layer self-assembled polyacrylonitrile nanofibrous mats and their antibacterial activity	Colloids and surfaces B: Biointerfaces	College of Food Science and Technology;Key Laboratory of Environment Correlative Dietology, Ministry of Education, Huazhong Agricultural University, Wuhan 430070, China	libinfood@mail.hzau.edu.cn	The CN groups of polyacrylonitrile (PAN) can strongly adsorb silver ions. The possibility of using this attraction as a layer-by-layer (LBL) self-assembly driving force was investigated. Firstly, the surface of the PAN nanofibrous mats was modified by silver ions to make sure it was positively charged. Then oppositely charged ovalbumin (OVA) and silver ions in aqueous media were alternatively deposited onto the surface of the obtained composite mats by layer-by-layer self-assembly technique. The morphology of the LBL films coating mats was observed by field emission scanning electron microscope (FE-SEM). The deposition of silver ions and OVA was confirmed by X-ray photoelectron spectroscopy (XPS) and wide-angle X-ray diffraction (XRD). The thermal degradation properties were investigated by thermo-gravimetric analysis (TGA). Besides these, the cytotoxicity and antibacterial activity of the prepared mats were studied via flow cytometry (FCM) and inhibition zone test, respectively. The results showed that the composite mats after LBL self-assembly processing exhibited improved thermal stability, slightly decreased cytotoxicity, and excellent antibacterial activity against Escherichia coil and Staphylococcus aureus.	Layer-by-layer,Ovalbumin,Silver ions,Nanofibrous mats,Cytotoxicity,Antibacterial activity	2013-03-01 00:00:00
Bin Li	Bin Li_1	2072	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	Bin Li;Meng Gu;Zimin Nie;Yuyan Shao;Qingtao Luo;Xiaoliang Wei;Xiaolin Li;Jie Xiao;Chongmin Wang;Vincent Sprenkle;Wei Wang	Bismuth Nanoparticle Decorating Graphite Felt as a High-Performance Electrode for an All-Vanadium Redox Flow Battery	Nano Letters	Pacific Northwest National Laboratory, P.O. Box 999, Richland, WA 99352, USA	none	Employing electrolytes containing Bi3+, bismuth nanoparticles are synchronously electrodeposited onto the surface of a graphite felt electrode during operation of an all-vanadium redox flow battery (VRFB). The influence of the Bi nanoparticles on the electrochemical performance of the VRFB is thoroughly investigated. It is confirmed that Bi is only present at the negative electrode and facilitates the redox reaction between V(II) and V(III). However, the Bi nanoparticles significantly improve the electrochemical performance of VRFB cells by enhancing the kinetics of the sluggish V(II)/V(III) redox reaction, especially under high power operation. The energy efficiency is increased by 11% at high current density (150 mA·cm–2) owing to faster charge transfer as compared with one without Bi. The results suggest that using Bi nanoparticles in place of noble metals offers great promise as high-performance electrodes for VRFB application.	Energy storage, redox flow battery, electrode	2013-02-01 00:00:00
Bin Li	Bin Li_1	2073	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	Wei Wang;Qingtao Luo;Bin Li;Xiaoliang Wei;Liyu Li;Zhenguo Yang	Recent Progress in Redox Flow Battery Research and Development	Advanced Functional Materials	Pacific Northwest National Laboratory, P.O. Box 999, Richland, WA 99352, USA	none	With the increasing need to seamlessly integrate renewable energy with the current electricity grid, which itself is evolving into a more intelligent, efficient, and capable electrical power system, it is envisioned that energy‐storage systems will play a more prominent role in bridging the gap between current technology and a clean sustainable future in grid reliability and utilization. Redox flow battery technology is a leading approach in providing a well‐balanced solution for current challenges. Here, recent progress in the research and development of redox flow battery technology, including cell‐level components of electrolytes, electrodes, and membranes, is reviewed. The focus is on new redox chemistries for both aqueous and non‐aqueous systems.	none	2013-02-01 00:00:00
Bin Li	Bin Li_2	2074	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Xuezhu Du;Lingxiao Yang;Xiao Ye;Bin Li	Antibacterial activity of konjac glucomannan/chitosan blend films and their irradiation-modified counterparts	Carbohydrate polymers	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	Antibacterial activity of glucomannan/chitosan (KGM/CHI) blend films and their irradiation-modified counterparts were tested. The KGM/CHI blend films after irradiation showed good antibacterial effects against Escherichia coli, Pseudomonas aeruginosa and Staphylococcus aureus. Antibacterial activity of the blend films increased with the increase of the content of chitosan. After different dose irradiation, there was no obvious change in the antibacterial effects against St. aureus of the blend films, but the antibacterial effects against E. coli and P. aeruginosa increased significantly	Konjac glucomannan,Chitosan,Blend films,Gamma irradiation,Antibacterial effects,Biomaterial	2013-02-01 00:00:00
Bin Li	Bin Li_2	2075	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Shishuai Wang;Xuan Kuang;Bin Li;Xiaofang Wu;Ting Huang	Physical properties and antimicrobial activity of chilled meat pads containing sodium carboxymethyl cellulose	Journal of Applied Polymer Science	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	An improved chilled meat pad consisting of nonwoven fabric containing essential oils or active powders, coated by a sodium carboxymethylcellulose (CMCNa) layer was prepared successfully. In the formation of CMCNa film, effects of four acids and pH were examined to obtain optimal results in terms of water, saline, and simulative blood sorption. Fourier Transform Infrared spectroscopy, scanning electron microscopy, and differential scanning calorimetry were used to evaluate the CMCNa film. Also, antimicrobial activities were examined in relation to water loss, aerobic bacterial count, and pH. When the pH value was 4.6 adjusted by citric acid, CMCNa film had the largest absorbent capacity. In the first 6 days, pads with essential oils were superior to pads with powders but inhibiting effect decreased with essential oil releasing. The pad with clove powder gained the best inhibiting effect and could extend the shelf life of chilled meat to 10 days.	CMC film,crosslinking,swelling,water sorption,essential oil,essential powder	2013-01-01 00:00:00
Bin Li	Bin Li_2	2076	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Bo Zhu;Bin Li;Qianni Gao;Jinsong Fan;Peijun Gao;Meihu Ma;Xi Feng	Predicting Texture of Cooked Blended Rice with Pasting Properties	International Journal of Food Properties	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	none	The reports about predictive model developed between textural and pasting properties are insufficient, and the application and feasibility of predictive model in rice blend have not been reported. The purpose of the study was to determine the extent to which the pasting parameters can be used to predict the textural properties of cooked rice and to make analysis of the application and feasibility of predictive model in rice blends. The results showed that viscosity hold, viscosity end, breakdown, and setback had a significant correlation with textural properties. The principal component factor analysis results indicated that the loadings were large for viscosity hold, viscosity end, setback on the first component, and for breakdown on the second component. The predictive models for estimating the texture of cooked rice with high accuracy were developed, which were validated with acceptance for application in rice blends by conducting 95% confidence limits validation of statistical analysis system procedure on simplex-lattice design rice blends. The optimized predictive models could be extensively used in single rice cultivars as well as rice blends, which is helpful to improve the use of low quality rice cultivars by blending high quality with low quality rice to meet the needs of consumers at a relatively lower cost.	Pasting, Simplex-lattice design, Rice blends, Validation	2013-01-01 00:00:00
Bin Li	Bin Li_2	2077	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Ting Huang;Bo Zhu;Xuezhu Du;Bin Li;Xiaofang Wu;Shishuai Wang	Study on gelatinization property and edible quality mechanism of rice	Starch - Starke	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	The different quality of rice in simulated cooking process was investigated by using SEM, FT‐IR, XRD, and DSC methods. The result shows that the starch granules of rice of low amylose content (AC) have more pores and cavities, which directly led to the swelling of rice starch granule. With the change in temperature, the changes in intensity and width of the IR bands showed that the variation in proportion area of crystalline to non‐crystalline was related to AC of rice. According to the interpretative sensitivity of the data obtained, XRD method was suggested adequate for characterizing the pasting property of different quality of rice. Besides, DSC method showed the AC was not relevant to pasting temperature and enthalpy.	none	2012-11-01 00:00:00
Bin Li	Bin Li_1	2078	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	Qingtao Luo;Liyu Li;Zimin Nie;Wei Wang;Xiaoliang Wei;Bin Li;Baowei Chen;Zhenguo Yang	In-situ Investigation of Vanadium Ion Transport in Redox Flow Battery	Journal of Power Sources	Pacific Northwest National Laboratory, P.O. Box 999, Richland, WA 99352, USA	none	Flow batteries with vanadium and iron redox couples as the electroactive species are employed to investigate the transport behavior of vanadium ions in the presence of an electric field. It is shown that the electric field accelerated the positive-to-negative and reduced the negative-to-positive transport of vanadium ions in the charging process and affected the vanadium ion transport in the opposite way during discharge. In addition, a method is designed to differentiate the concentration-gradient-driven vanadium ion diffusion and electric-field-driven vanadium ion migration. A simplified mathematical model is established to simulate the vanadium ion transport in real charge–discharge operation of the flow battery. The concentration gradient diffusion coefficients and electric-migration coefficients of V2+, V3+, VO2+, and VO2+ across a NAFION® membrane are obtained by fitting the experimental data.	Vanadium,Transport,Diffusion,Migration,Redox flow battery	2012-10-01 00:00:00
Bin Li	Bin Li_2	2079	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Kunkun Zhu;Ting Ye;Jinjin Liu;Zheng Peng;Shasha Xu;Jieqiong Lei;Hongbing Deng;Bin Li	Nanogels fabricated by lysozyme and sodium carboxymethyl cellulose for 5-fluorouracil controlled release	International Journal of Pharmaceutics	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	Lysozyme (Ly) and sodium carboxymethyl cellulose (CMC) were used to fabricate nanogels by a convenient method without using any chemical treatment except simple heating to achieve the denaturation temperature of Ly. The prepared nanogels were characterized by dynamic laser scattering (DLS), rheological analysis, transmission electron microscopy (TEM), field emission scanning electron microscope (FE-SEM) and X-ray photoelectron spectroscopy (XPS). The nanogels are of spherical shape with average hydrodynamic diameter of 241 nm and the swelling ratio of nanogels is about 5. Then 5-fluorouracil was used as a model drug to investigate the entrapment efficiency and release ability in nanogels. It turned out to be that the release in simulated gastric fluid (SGF) was more slowly compared with that in simulated intestinal fluid (SIF), which could protect the 5-Fu in stomach and ensure it released in intestines.	Lysozyme,CMC,Electrostatic attraction,Nanogels,Drug delivery	2012-10-01 00:00:00
Bin Li	Bin Li_1	2080	bin li	bin li	Senior Scientist Idaho National Laboratory	inl.gov	Li ion batteryFlow BatteriesFuel CellsMaterials SynthesisThin film	Xiaoliang Wei;Liyu Li;Qingtao Luo;Zimin Nie;Wei Wang;Bin Li;Guan-Guang Xia;Eric Miller;Jeff Chambers;Zhenguo Yang	Microporous Separators for Fe/V Redox Flow Batteries	Journal of Power Sources	Pacific Northwest National Laboratory, P.O. Box 999, Richland, WA 99352, USA	none	The Fe/V redox flow battery has demonstrated promising performance with distinct advantages over other redox flow battery systems. Due to the less oxidative nature of the Fe(III) species, hydrocarbon-based ion exchange membranes or separators can be used. Daramic® microporous polyethylene separators were tested on Fe/V flow cells using sulphuric/chloric mixed acid-supporting electrolytes. Among them, separator C exhibited good flow cell cycling performance with satisfactory repeatability over a broad temperature range of 5–50 °C. Energy efficiency (EE) of C remains around 70% at current densities of 50–80 mA cm−2 in temperatures ranging from room temperature to 50 °C. The capacity decay problem could be circumvented through hydraulic pressure balancing by means of applying different pump rates to the positive and negative electrolytes. Stable capacity and energy were obtained over 20 cycles at room temperature and 40 °C. These results show that extremely low-cost separators ($1–20 m−2) are applicable in the Fe/V flow battery system with acceptable energy efficiency. This represents a remarkable breakthrough: a significant reduction of the capital cost of the Fe/V flow battery system, which could further its market penetration in grid stabilization and renewable integration.	Iron–vanadium,Microporous separator,Hydraulic pressure,Electrolyte,Redox flow battery	2012-06-01 00:00:00
Bin Li	Bin Li_2	2081	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Rukun Song;Min Huang;Bin Li;Bin Zhou	The Effect of Three Gums on the Retrogradation of Indica Rice Starch	Nutrients	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	none	Retrograded starch (RS3) was produced from indica rice starch with three kinds of gums (konjac glucomannan, KGM; carrageenan, CA, USA; and gellan, GA, USA) by autoclaving, respectively, and the effect of the gums on the retrogradation behavior of starch was estimated. The influences of polysaccharide concentration, sodium chloride concentration, autoclaving time, refrigerated time, and pH value on RS3 formation were discussed. Except for sodium chloride’s persistent restraint on RS3, the others all forced RS3 yields higher at first, but lowered it after the peak value. The influencing sequence of these impact factors was: sodium chloride concentration > polysaccharide concentration > autoclaving time > refrigerated time > pH value. The results also proved that in the three gums, KGM plays the most significant role in RS3 changing. It was concluded that the incorporation of each of these three gums into starch, especially KGM, results in an increase or decrease of RS3 under different conditions. This phenomenon could be taken into consideration when developing starchy food with appropriate amount of RS3	indica rice starch; retrograded starch; konjac glucomannan; carrageenan; gellan	2012-06-01 00:00:00
Bin Li	Bin Li_2	2082	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Xuezhu Du;Jing Li;Jian Chen;Bin Li	Effect of degree of deacetylation on physicochemical and gelation properties of konjac glucomannan	Food Research International	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	Gelation behaviors of konjac glucomannan (KGM) samples with different degree of deacetylation (DD) obtained using a heterogeneous deacetylation method were studied by dynamic viscoelastic measurements in order to probe the role of acetyl groups in the gelation process of KGM and types of molecular forces responsible for gel formation. Molecular parameters and structure of KGM samples were determined by GPC–MALLS and FT-IR spectroscopy. It was found that water solubility of KGM decreased with increasing DD, providing evidence further that the presence of acetyl groups confers water solubility on KGM. Rheological measurements suggested that hydrogen bonding and hydrophobic interaction are both presented in KGM gels, hydrophobic interaction was strengthened whilst hydrogen bonding was weakened with increasing DD. A faster gelation rate and a more elastic modulus were facilitated by raising temperature or increasing KGM sample concentration. The conditions under which gelation can occur became easier with increasing DD	Konjac glucomannan,Acetyl groups,Solubility,Gelation mechanism,Hydrogen bonding,Hydrophobic interaction	2012-04-01 00:00:00
Bin Li	Bin Li_2	2083	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Jing Li;Jie Ji;Jun Xia;Bin Li	Preparation of konjac glucomannan-based superabsorbent polymers by frontal polymerization	Carbohydrate Polymers	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	Frontal polymerization was used to prepare two kinds of superabsorbent polymers (SAP) called konjac glucomannan–acrylic acid–acrylamide (KGM–AA–AM) polymers and konjac glucomannan–acrylic acid–kaolin (KGM–AA–Kaolin) polymers. As preparation of KGM–AA–AM, it was found that features of front propagation including front velocity and maximum temperature (Tmax) were dependent on the amount of acrylamide, initiator (potassium persulfate) and water, which influenced characterization of final products in the former. However, in the other polymer system, when Kaolin/AA ratio reached 0.30, the highest water absorbency was obtained, 1941 g/g in distilled water and 93 g/g in physiological saline. That indicates kaolin is a potential material to enhance water absorbency of FP products	Frontal polymerization,Konjac glucomannan,Superabsorbent polymers,Water absorbency	2012-01-01 00:00:00
Bin Li	Bin Li_2	2084	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Jian Chen;Jing Li;Bin Li	Identification of molecular driving forces involved in the gelation of konjac glucomannan: Effect of degree of deacetylation on hydrophobic association	Carbohydrate Polymers	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	Gelation behaviors of konjac glucomannan (KGM) samples with different degree of deacetylation (DD) obtained using a heterogeneous deacetylation method were studied by rheological measurement to probe the effect of degree of deacetylation on hydrophobic association. Compared to polysaccharides whose gelation mechanism is known, we speculate hydrogen bonding and hydrophobic interaction are both presented in KGM gelation and hydrophobic interaction plays a more important role with increasing DD. Hydrophobic characteristic of partially deacetylated KGM (DD was circa 50%) was confirmed using the lyotropic series of salts, suggesting the magnitude of hydrophobic interaction is dependent on DD of KGM. Furthermore, the effect of lyotropic series of salts on gelation behavior of KGM was clarified from a molecular level	Konjac glucomannan,Degree of deacetylation,Lyotropic series salts,Molecular driving forces,Hydrophobic interaction,Gelation	2011-08-01 00:00:00
Bin Li	Bin Li_2	2085	bin li	bin li	Professor of  food science Huazhong Agriculture University	mail.hzau.edu.cn	HydrocolloidsPolysaccharideProtein	Tingguo Liu;Bin Li;Xiaodong Zheng;Shen Liang;Xue Song;Bo Zhu;John F. Kennedy;Jun Xia	Effects of freezing on the condensed state structure of chitin in alkaline solution	Carbohydrate Polymers	College of Food Science and Technology, Huazhong Agricultural University, Wuhan 430070, People's Republic of China	libinfood@mail.hzau.edu.cn	Chitin powder was soaked in concentrated sodium hydroxide solution (45%, w/w), and freezed at −18/−35 °C for further modification (the ratio of chitin and sodium hydroxide solution was 1:10, w/v). The degree of deacetylation (DDA) was determined by acid–base titration while the structural changes of the regenerated chitin after alkali-freezing treatment were investigated by X-ray diffraction (XRD), infrared spectroscopy (IR) and differential scanning calorimetry (DSC). The results showed that the formation and growth of ice crystal during the slowly freezing process could break the intra- and inter-molecular hydrogen bonds, disorganize the ordered molecular structure, destruct the compact crystal structure and decline the crystallinity. However, such structural damage was unstable and reversible. Nevertheless, the study explained that the alkali-freezing treatment was beneficial for further modification of chitin, which could significantly promote its solubility and accelerate the chemical reaction rate, while it could also keep its main molecular chains completely.	Chitin,Alkali-freezing,Condensed state structure,Metastable state	2010-10-01 00:00:00
